,Open,High,Low,Close,Volume,Dividends,Stock Splits
345427200000,0.1009218991,0.1013606656,0.1009218991,0.1009218991,469033600,0.0,0.0
345686400000,0.0960955341,0.0960955341,0.0956567675,0.0956567675,175884800,0.0,0.0
345772800000,0.0890745183,0.0890745183,0.0886357576,0.0886357576,105728000,0.0,0.0
345859200000,0.0908295885,0.0912683552,0.0908295885,0.0908295885,86441600,0.0,0.0
345945600000,0.0934629515,0.0939017123,0.0934629515,0.0934629515,73449600,0.0,0.0
346032000000,0.0991668776,0.0996056442,0.0991668776,0.0991668776,48630400,0.0,0.0
346291200000,0.1039932743,0.1044328259,0.1039932743,0.1039932743,37363200,0.0,0.0
346377600000,0.1083817184,0.1088204851,0.1083817184,0.1083817184,46950400,0.0,0.0
346464000000,0.1140855998,0.1145243663,0.1140855998,0.1140855998,48003200,0.0,0.0
346636800000,0.1246167198,0.1250554863,0.1246167198,0.1246167198,55574400,0.0,0.0
346896000000,0.126371786,0.1268105526,0.126371786,0.126371786,93161600,0.0,0.0
346982400000,0.1237392403,0.1237392403,0.1233004853,0.1233004853,68880000,0.0,0.0
347068800000,0.120229127,0.120229127,0.1197903603,0.1197903603,35750400,0.0,0.0
347241600000,0.1211066246,0.1219841578,0.1211066246,0.1211066246,21660800,0.0,0.0
347500800000,0.1189127763,0.1189127763,0.1184740216,0.1184740216,35728000,0.0,0.0
347587200000,0.1136467995,0.1136467995,0.1132080331,0.1132080331,45158400,0.0,0.0
347673600000,0.1088204851,0.1088204851,0.1083817184,0.1083817184,55686400,0.0,0.0
347760000000,0.1066266125,0.1066266125,0.1061878577,0.1061878577,39827200,0.0,0.0
347846400000,0.1118917987,0.1123305653,0.1118917987,0.1118917987,21504000,0.0,0.0
348105600000,0.1118918583,0.1118918583,0.1110143363,0.1110143363,23699200,0.0,0.0
348192000000,0.1075041686,0.1075041686,0.107065402,0.107065402,23049600,0.0,0.0
348278400000,0.1075041294,0.1079428959,0.1075041294,0.1075041294,14291200,0.0,0.0
348364800000,0.1096979678,0.1105754891,0.1096979678,0.1096979678,14067200,0.0,0.0
348451200000,0.1092591526,0.1092591526,0.1088203862,0.1088203862,13395200,0.0,0.0
348710400000,0.1154018641,0.1158406305,0.1154018641,0.1154018641,41574400,0.0,0.0
348796800000,0.1123305653,0.1123305653,0.1118917987,0.1118917987,30083200,0.0,0.0
348883200000,0.1140855998,0.1149631211,0.1140855998,0.1140855998,15904000,0.0,0.0
348969600000,0.1154018641,0.1162793969,0.1154018641,0.1154018641,35548800,0.0,0.0
349056000000,0.1154019256,0.1158406923,0.114963159,0.114963159,11222400,0.0,0.0
349315200000,0.1136467995,0.1136467995,0.1132080331,0.1132080331,24640000,0.0,0.0
349401600000,0.1132080773,0.1132080773,0.1123305559,0.1123305559,23699200,0.0,0.0
349488000000,0.1092591526,0.1092591526,0.1088203862,0.1088203862,28156800,0.0,0.0
349574400000,0.1053103376,0.1053103376,0.1048715711,0.1048715711,43904000,0.0,0.0
349660800000,0.1000444109,0.1000444109,0.0991668776,0.0991668776,46188800,0.0,0.0
349920000000,0.0939017123,0.0939017123,0.0934629515,0.0934629515,23766400,0.0,0.0
350006400000,0.0969730765,0.0974118373,0.0969730765,0.0969730765,19152000,0.0,0.0
350092800000,0.1004831791,0.100921934,0.1004831791,0.1004831791,27865600,0.0,0.0
350179200000,0.1004831791,0.1013607007,0.1004831791,0.1004831791,7929600,0.0,0.0
350265600000,0.1009218991,0.1013606656,0.1009218991,0.1009218991,13865600,0.0,0.0
350524800000,0.0965342949,0.0965342949,0.0956567675,0.0956567675,16755200,0.0,0.0
350611200000,0.0956567675,0.0960955341,0.0956567675,0.0956567675,18345600,0.0,0.0
350697600000,0.0930242053,0.0930242053,0.0925854445,0.0925854445,13843200,0.0,0.0
350784000000,0.0921466546,0.0921466546,0.091707103,0.091707103,14560000,0.0,0.0
350870400000,0.0903908143,0.0903908143,0.0895132869,0.0895132869,11155200,0.0,0.0
351216000000,0.091707103,0.0921466546,0.091707103,0.091707103,12275200,0.0,0.0
351302400000,0.0956567675,0.0965342949,0.0956567675,0.0956567675,19241600,0.0,0.0
351388800000,0.0903908258,0.0903908258,0.0899520591,0.0899520591,22310400,0.0,0.0
351475200000,0.0855644141,0.0855644141,0.0851256475,0.0851256475,24371200,0.0,0.0
351734400000,0.0864419416,0.0868807082,0.0864419416,0.0864419416,14112000,0.0,0.0
351820800000,0.0842481461,0.0842481461,0.0833706185,0.0833706185,16979200,0.0,0.0
351907200000,0.0886357576,0.0890745183,0.0886357576,0.0886357576,19488000,0.0,0.0
351993600000,0.0899520591,0.0903908258,0.0899520591,0.0899520591,10841600,0.0,0.0
352080000000,0.0930241793,0.0939017067,0.0930241793,0.0930241793,14761600,0.0,0.0
352339200000,0.0934629515,0.0939017123,0.0934629515,0.0934629515,11760000,0.0,0.0
352425600000,0.092585424,0.092585424,0.0921466574,0.0921466574,16172800,0.0,0.0
352512000000,0.0917070915,0.0917070915,0.0912683308,0.0912683308,13708800,0.0,0.0
352598400000,0.0912683552,0.0912683552,0.0908295885,0.0908295885,5376000,0.0,0.0
352684800000,0.0908295866,0.0908295866,0.0899520591,0.0899520591,11603200,0.0,0.0
352944000000,0.0833705922,0.0833705922,0.0829318315,0.0829318315,15321600,0.0,0.0
353030400000,0.0794209426,0.0794209426,0.0789821818,0.0789821818,28380800,0.0,0.0
353116800000,0.0767883414,0.0767883414,0.0759108141,0.0759108141,29859200,0.0,0.0
353203200000,0.0789821818,0.0794209426,0.0789821818,0.0789821818,59248000,0.0,0.0
353289600000,0.0785434133,0.0785434133,0.0781046525,0.0781046525,231302400,0.0,0.0
353548800000,0.0811767653,0.0820542925,0.0811767653,0.0811767653,37228800,0.0,0.0
353635200000,0.0851256475,0.0860031748,0.0851256475,0.0851256475,43747200,0.0,0.0
353721600000,0.0903908163,0.0912683437,0.0903908163,0.0903908163,36937600,0.0,0.0
353808000000,0.0899520477,0.0899520477,0.0895132869,0.0895132869,37811200,0.0,0.0
353894400000,0.0903908163,0.0912683437,0.0903908163,0.0903908163,14604800,0.0,0.0
354153600000,0.0939017013,0.0947792286,0.0939017013,0.0939017013,22019200,0.0,0.0
354240000000,0.0939017123,0.0939017123,0.0934629515,0.0934629515,28156800,0.0,0.0
354326400000,0.0925854212,0.0925854212,0.091707103,0.091707103,7056000,0.0,0.0
354412800000,0.0903908258,0.0903908258,0.0899520591,0.0899520591,12275200,0.0,0.0
354499200000,0.087319467,0.087319467,0.0868807063,0.0868807063,12252800,0.0,0.0
354758400000,0.0868807063,0.0877582336,0.0868807063,0.0868807063,9900800,0.0,0.0
354844800000,0.0868807042,0.0868807042,0.0860031769,0.0860031769,15993600,0.0,0.0
354931200000,0.0855644141,0.0855644141,0.0851256475,0.0851256475,34070400,0.0,0.0
355017600000,0.0925854445,0.0930242053,0.0925854445,0.0925854445,31404800,0.0,0.0
355104000000,0.0930241793,0.0934629459,0.0930241793,0.0930241793,16486400,0.0,0.0
355363200000,0.0917070915,0.0917070915,0.0912683308,0.0912683308,22803200,0.0,0.0
355449600000,0.0908295771,0.0908295771,0.0903908163,0.0903908163,10684800,0.0,0.0
355536000000,0.0947792232,0.0956567505,0.0947792232,0.0947792232,21952000,0.0,0.0
355622400000,0.0965343043,0.096973071,0.0965343043,0.0965343043,12499200,0.0,0.0
355708800000,0.0978506133,0.0982893742,0.0978506133,0.0978506133,33465600,0.0,0.0
355968000000,0.0978506133,0.0982893742,0.0978506133,0.0978506133,16060800,0.0,0.0
356054400000,0.0978506133,0.0982893742,0.0978506133,0.0978506133,6652800,0.0,0.0
356140800000,0.0934629459,0.0934629459,0.0930241793,0.0930241793,34048000,0.0,0.0
356227200000,0.0881969665,0.0881969665,0.0877582058,0.0877582058,23878400,0.0,0.0
356572800000,0.0903908163,0.0908295771,0.0903908163,0.0903908163,35347200,0.0,0.0
356659200000,0.0965343043,0.096973071,0.0965343043,0.0965343043,28537600,0.0,0.0
356745600000,0.1000443995,0.1004831661,0.1000443995,0.1000443995,18995200,0.0,0.0
356832000000,0.1026769727,0.1031157393,0.1026769727,0.1026769727,58016000,0.0,0.0
356918400000,0.1026769873,0.1026769873,0.1017994657,0.1017994657,35056000,0.0,0.0
357177600000,0.1013606656,0.1013606656,0.1009218991,0.1009218991,38528000,0.0,0.0
357264000000,0.0996056442,0.0996056442,0.0991668776,0.0991668776,32188800,0.0,0.0
357350400000,0.0982893742,0.0982893742,0.0978506133,0.0978506133,13641600,0.0,0.0
357436800000,0.0996056274,0.1004831605,0.0996056274,0.0996056274,12611200,0.0,0.0
357523200000,0.0996056274,0.1004831605,0.0996056274,0.0996056274,16553600,0.0,0.0
357782400000,0.0996056442,0.0996056442,0.0991668776,0.0991668776,14448000,0.0,0.0
357868800000,0.0991668528,0.0991668528,0.098728098,0.098728098,17539200,0.0,0.0
357955200000,0.096534263,0.096534263,0.0960955024,0.0960955024,18950400,0.0,0.0
358041600000,0.0974118114,0.0978505779,0.0974118114,0.0974118114,9363200,0.0,0.0
358128000000,0.0982893184,0.0987280849,0.0982893184,0.0982893184,7907200,0.0,0.0
358387200000,0.096534263,0.096534263,0.0960955024,0.0960955024,11939200,0.0,0.0
358473600000,0.0960955024,0.0974117901,0.0960955024,0.0960955024,4256000,0.0,0.0
358560000000,0.0960955341,0.0969730615,0.0956567675,0.0956567675,4905600,0.0,0.0
358646400000,0.0952180233,0.0952180233,0.0943404958,0.0943404958,4928000,0.0,0.0
358732800000,0.0965343043,0.0978505985,0.0965343043,0.0965343043,4905600,0.0,0.0
358992000000,0.0982893184,0.0991668396,0.0982893184,0.0982893184,4166400,0.0,0.0
359078400000,0.096973071,0.096973071,0.0965343043,0.0965343043,25424000,0.0,0.0
359164800000,0.0996056274,0.1004831605,0.0996056274,0.0996056274,13283200,0.0,0.0
359251200000,0.1053103879,0.1057491547,0.1053103879,0.1053103879,32211200,0.0,0.0
359337600000,0.110136725,0.1110142581,0.110136725,0.110136725,31427200,0.0,0.0
359683200000,0.1101367226,0.1101367226,0.1096979678,0.1096979678,85344000,0.0,0.0
359769600000,0.1158406734,0.11627944,0.1158406734,0.1158406734,149497600,0.0,0.0
359856000000,0.1158406734,0.11627944,0.1158406734,0.1158406734,73987200,0.0,0.0
359942400000,0.1162794083,0.1167189599,0.1162794083,0.1162794083,59382400,0.0,0.0
360201600000,0.1162794083,0.1167189599,0.1162794083,0.1162794083,51251200,0.0,0.0
360288000000,0.1110142487,0.1110142487,0.1105754822,0.1105754822,40432000,0.0,0.0
360374400000,0.1105754822,0.1114530035,0.1105754822,0.1105754822,39446400,0.0,0.0
360460800000,0.1127692834,0.113208038,0.1127692834,0.1127692834,56067200,0.0,0.0
360547200000,0.1114530915,0.1114530915,0.1110143363,0.1110143363,57680000,0.0,0.0
360806400000,0.1075041686,0.1075041686,0.107065402,0.107065402,93497600,0.0,0.0
360892800000,0.1092592254,0.109697992,0.1092592254,0.1092592254,119593600,0.0,0.0
360979200000,0.1105754822,0.11189177,0.1105754822,0.1105754822,25222400,0.0,0.0
361065600000,0.1154018641,0.1158406305,0.1154018641,0.1154018641,38976000,0.0,0.0
361152000000,0.1145243663,0.1145243663,0.1140855998,0.1140855998,25804800,0.0,0.0
361411200000,0.1140856315,0.1140856315,0.1136468649,0.1136468649,143763200,0.0,0.0
361497600000,0.1118918156,0.1118918156,0.1114530489,0.1114530489,37251200,0.0,0.0
361584000000,0.1101367226,0.1101367226,0.1096979678,0.1096979678,27574400,0.0,0.0
361670400000,0.109697992,0.1101367469,0.1092592254,0.1092592254,23049600,0.0,0.0
361756800000,0.1066266125,0.1066266125,0.1061878577,0.1061878577,27507200,0.0,0.0
362016000000,0.1026769704,0.1026769704,0.1022382155,0.1022382155,10841600,0.0,0.0
362102400000,0.1039932743,0.1048715808,0.1039932743,0.1039932743,15030400,0.0,0.0
362188800000,0.1022382344,0.1022382344,0.101360701,0.101360701,23027200,0.0,0.0
362275200000,0.1035545245,0.1039932912,0.1035545245,0.1035545245,24259200,0.0,0.0
362361600000,0.103115737,0.103115737,0.1022382155,0.1022382155,23788800,0.0,0.0
362620800000,0.0996056194,0.0996056194,0.098728098,0.098728098,10595200,0.0,0.0
362707200000,0.0917070915,0.0917070915,0.0912683308,0.0912683308,35907200,0.0,0.0
362793600000,0.0908295771,0.0908295771,0.0903908163,0.0903908163,170464000,0.0,0.0
362880000000,0.0903908163,0.0908295771,0.0903908163,0.0903908163,30284800,0.0,0.0
363225600000,0.0881969758,0.0881969758,0.0873194486,0.0873194486,16531200,0.0,0.0
363312000000,0.088196978,0.0890745052,0.088196978,0.088196978,15836800,0.0,0.0
363398400000,0.091707103,0.0921466546,0.091707103,0.091707103,16620800,0.0,0.0
363484800000,0.0851256285,0.0851256285,0.0846868679,0.0846868679,32883200,0.0,0.0
363571200000,0.0785434133,0.0785434133,0.0781046525,0.0781046525,55171200,0.0,0.0
363830400000,0.079860501,0.0802992677,0.079860501,0.079860501,45740800,0.0,0.0
363916800000,0.0833706185,0.0842481461,0.0833706185,0.0833706185,19779200,0.0,0.0
364003200000,0.0855644271,0.0860031879,0.0855644271,0.0855644271,10953600,0.0,0.0
364089600000,0.0877582058,0.0886357329,0.0877582058,0.0877582058,15232000,0.0,0.0
364176000000,0.0908295885,0.0912683552,0.0908295885,0.0908295885,19824000,0.0,0.0
364435200000,0.0851256285,0.0851256285,0.0846868679,0.0846868679,23654400,0.0,0.0
364521600000,0.0846869146,0.0846869146,0.0842481479,0.0842481479,31942400,0.0,0.0
364608000000,0.0802992649,0.0802992649,0.0794209465,0.0794209465,22668800,0.0,0.0
364694400000,0.0816155374,0.082054304,0.0816155374,0.0816155374,34451200,0.0,0.0
364780800000,0.0842481479,0.0846869146,0.0842481479,0.0842481479,28851200,0.0,0.0
365040000000,0.0877582058,0.0881969665,0.0877582058,0.0877582058,17337600,0.0,0.0
365126400000,0.0851256285,0.0851256285,0.0846868679,0.0846868679,22848000,0.0,0.0
365212800000,0.0838093853,0.0838093853,0.0833706185,0.0833706185,15500800,0.0,0.0
365299200000,0.0864419416,0.087319469,0.0864419416,0.0864419416,9900800,0.0,0.0
365385600000,0.0877582058,0.0881969665,0.0877582058,0.0877582058,10953600,0.0,0.0
365644800000,0.0877582336,0.0877582336,0.0868807063,0.0868807063,12432000,0.0,0.0
365731200000,0.088196978,0.0886357445,0.088196978,0.088196978,31673600,0.0,0.0
365817600000,0.0908295885,0.0912683552,0.0908295885,0.0908295885,17494400,0.0,0.0
365904000000,0.0890745183,0.0890745183,0.0886357576,0.0886357576,10528000,0.0,0.0
365990400000,0.0886357576,0.0890745183,0.0886357576,0.0886357576,9206400,0.0,0.0
366336000000,0.0868807042,0.0868807042,0.0860031769,0.0860031769,71456000,0.0,0.0
366422400000,0.0846869146,0.0846869146,0.0842481479,0.0842481479,26275200,0.0,0.0
366508800000,0.082054304,0.082054304,0.0816155374,0.0816155374,27484800,0.0,0.0
366595200000,0.0811767857,0.0811767857,0.0802992582,0.0802992582,24192000,0.0,0.0
366854400000,0.0785433776,0.0785433776,0.0776658505,0.0776658505,18905600,0.0,0.0
366940800000,0.0767883414,0.0767883414,0.0759108141,0.0759108141,17001600,0.0,0.0
367027200000,0.0759108044,0.0759108044,0.0750332773,0.0750332773,20675200,0.0,0.0
367113600000,0.0759108141,0.0763495807,0.0759108141,0.0759108141,17113600,0.0,0.0
367200000000,0.071523195,0.071523195,0.0706456676,0.0706456676,41910400,0.0,0.0
367459200000,0.0666960125,0.0666960125,0.0662572458,0.0662572458,23072000,0.0,0.0
367545600000,0.068013072,0.0684518327,0.068013072,0.068013072,40700800,0.0,0.0
367632000000,0.0671347413,0.0671347413,0.0666959807,0.0666959807,33600000,0.0,0.0
367718400000,0.0671347529,0.0675743044,0.0671347529,0.0671347529,25916800,0.0,0.0
367804800000,0.0706456676,0.0710844284,0.0706456676,0.0706456676,38035200,0.0,0.0
368064000000,0.0706456676,0.0710844284,0.0706456676,0.0706456676,40947200,0.0,0.0
368150400000,0.0750332773,0.0754720438,0.0750332773,0.0750332773,37027200,0.0,0.0
368236800000,0.0763495862,0.076788347,0.0763495862,0.0763495862,19376000,0.0,0.0
368323200000,0.0732782463,0.0732782463,0.0724007189,0.0724007189,37475200,0.0,0.0
368409600000,0.0719619953,0.0719619953,0.0715232342,0.0715232342,15254400,0.0,0.0
368755200000,0.0697681552,0.0697681552,0.0693293884,0.0693293884,25446400,0.0,0.0
368841600000,0.0693293884,0.0697681552,0.0693293884,0.0693293884,30531200,0.0,0.0
368928000000,0.069768168,0.070206929,0.069768168,0.069768168,34809600,0.0,0.0
369014400000,0.0693293771,0.0693293771,0.0688906163,0.0688906163,17539200,0.0,0.0
369273600000,0.0671347413,0.0671347413,0.0666959807,0.0666959807,27686400,0.0,0.0
369360000000,0.0653796975,0.0653796975,0.0649409369,0.0649409369,19510400,0.0,0.0
369446400000,0.0640634318,0.0640634318,0.0636246651,0.0636246651,19353600,0.0,0.0
369532800000,0.0623083618,0.0623083618,0.0618695952,0.0618695952,19376000,0.0,0.0
369619200000,0.0623083599,0.0627471206,0.0623083599,0.0623083599,26320000,0.0,0.0
369878400000,0.0627471358,0.0631859024,0.0627471358,0.0627471358,49033600,0.0,0.0
369964800000,0.0596757714,0.0596757714,0.0592370108,0.0592370108,47420800,0.0,0.0
370051200000,0.0587982968,0.0587982968,0.0579207689,0.0579207689,28201600,0.0,0.0
370137600000,0.0579207314,0.0579207314,0.0574819706,0.0574819706,18300800,0.0,0.0
370224000000,0.0508997271,0.0508997271,0.0500221997,0.0500221997,34608000,0.0,0.0
370483200000,0.0504609495,0.0508997161,0.0504609495,0.0504609495,91728000,0.0,0.0
370569600000,0.0530935489,0.0535323155,0.0530935489,0.0530935489,94684800,0.0,0.0
370656000000,0.0535323061,0.0539710668,0.0535323061,0.0535323061,49996800,0.0,0.0
370742400000,0.0535323061,0.0539710668,0.0535323061,0.0535323061,61129600,0.0,0.0
370828800000,0.0579207689,0.0583595358,0.0579207689,0.0579207689,45046400,0.0,0.0
371088000000,0.0596757904,0.0605533178,0.0596757904,0.0596757904,43097600,0.0,0.0
371174400000,0.0596757714,0.0596757714,0.0592370108,0.0592370108,28358400,0.0,0.0
371260800000,0.0627471358,0.0636246632,0.0627471358,0.0627471358,38841600,0.0,0.0
371347200000,0.0649409369,0.0653796975,0.0649409369,0.0649409369,31091200,0.0,0.0
371433600000,0.0653797016,0.0662572288,0.0653797016,0.0653797016,54521600,0.0,0.0
371692800000,0.0675743222,0.0680130889,0.0675743222,0.0675743222,27350400,0.0,0.0
371779200000,0.0675743222,0.0684518497,0.0675743222,0.0675743222,44195200,0.0,0.0
371865600000,0.0640634318,0.0640634318,0.0636246651,0.0636246651,30979200,0.0,0.0
371952000000,0.0649409369,0.0653796975,0.0649409369,0.0649409369,29433600,0.0,0.0
372038400000,0.0645021831,0.0645021831,0.0640634224,0.0640634224,36467200,0.0,0.0
372297600000,0.0653797016,0.0658184681,0.0653797016,0.0653797016,20585600,0.0,0.0
372384000000,0.0688906163,0.0693293771,0.0688906163,0.0688906163,35728000,0.0,0.0
372470400000,0.0688906163,0.0693293771,0.0688906163,0.0688906163,76899200,0.0,0.0
372556800000,0.0688906183,0.0688906183,0.0684518516,0.0684518516,32278400,0.0,0.0
372643200000,0.0671347413,0.0671347413,0.0666959807,0.0666959807,27910400,0.0,0.0
372902400000,0.0666959807,0.0671347413,0.0666959807,0.0666959807,27283200,0.0,0.0
372988800000,0.068013072,0.0688905992,0.068013072,0.068013072,85590400,0.0,0.0
373075200000,0.0702069029,0.0706456696,0.0702069029,0.0702069029,44172800,0.0,0.0
373161600000,0.0697681552,0.0697681552,0.0693293884,0.0693293884,30486400,0.0,0.0
373248000000,0.0702069029,0.0706456696,0.0702069029,0.0702069029,52729600,0.0,0.0
373507200000,0.0702069029,0.0706456696,0.0702069029,0.0702069029,36915200,0.0,0.0
373593600000,0.0697681552,0.0697681552,0.0693293884,0.0693293884,28380800,0.0,0.0
373680000000,0.0680130889,0.0680130889,0.0675743222,0.0675743222,23811200,0.0,0.0
373766400000,0.0631859024,0.0631859024,0.0627471358,0.0627471358,23363200,0.0,0.0
373852800000,0.063185893,0.0636246537,0.063185893,0.063185893,24595200,0.0,0.0
374112000000,0.0640634224,0.0645021831,0.0640634224,0.0640634224,20384000,0.0,0.0
374198400000,0.0645021722,0.0649409387,0.0645021722,0.0645021722,16755200,0.0,0.0
374284800000,0.0662572458,0.0666960125,0.0662572458,0.0662572458,27440000,0.0,0.0
374371200000,0.0684518516,0.0688906183,0.0684518516,0.0684518516,39916800,0.0,0.0
374457600000,0.0640634318,0.0640634318,0.0636246651,0.0636246651,21011200,0.0,0.0
374716800000,0.0631859024,0.0631859024,0.0627471358,0.0627471358,22556800,0.0,0.0
374803200000,0.0640634224,0.0645021831,0.0640634224,0.0640634224,35414400,0.0,0.0
374889600000,0.0662572458,0.0666960125,0.0662572458,0.0662572458,29142400,0.0,0.0
374976000000,0.0662572458,0.0666960125,0.0662572458,0.0662572458,40006400,0.0,0.0
375062400000,0.0666959807,0.0671347413,0.0666959807,0.0666959807,38102400,0.0,0.0
375321600000,0.0645021926,0.0645021926,0.0636246651,0.0636246651,22960000,0.0,0.0
375408000000,0.0636246537,0.0636246537,0.063185893,0.063185893,22153600,0.0,0.0
375494400000,0.0645021722,0.0649409387,0.0645021722,0.0645021722,52550400,0.0,0.0
375667200000,0.0662572458,0.0666960125,0.0662572458,0.0662572458,37251200,0.0,0.0
375926400000,0.0658184681,0.0658184681,0.0653797016,0.0653797016,23968000,0.0,0.0
376012800000,0.0653797016,0.0658184681,0.0653797016,0.0653797016,23385600,0.0,0.0
376099200000,0.0658184886,0.0662572494,0.0658184886,0.0658184886,37564800,0.0,0.0
376185600000,0.0653796975,0.0653796975,0.0649409369,0.0649409369,20428800,0.0,0.0
376272000000,0.0666959807,0.0671347413,0.0666959807,0.0666959807,137155200,0.0,0.0
376531200000,0.0671347529,0.0675743044,0.0671347529,0.0671347529,59292800,0.0,0.0
376617600000,0.0666960161,0.0666960161,0.0658184886,0.0658184886,50624000,0.0,0.0
376704000000,0.0662572458,0.0666960125,0.0662572458,0.0662572458,34272000,0.0,0.0
376790400000,0.0662572458,0.0666960125,0.0662572458,0.0662572458,37408000,0.0,0.0
376876800000,0.0662572494,0.0666960161,0.0658184886,0.0658184886,76092800,0.0,0.0
377136000000,0.0645021926,0.0645021926,0.0636246651,0.0636246651,25244800,0.0,0.0
377222400000,0.0653797016,0.0658184681,0.0653797016,0.0653797016,31315200,0.0,0.0
377308800000,0.0684518516,0.0688906183,0.0684518516,0.0684518516,65452800,0.0,0.0
377395200000,0.0741557702,0.0745945369,0.0741557702,0.0741557702,51452800,0.0,0.0
377481600000,0.0802992582,0.080738019,0.0802992582,0.0802992582,71724800,0.0,0.0
377740800000,0.0772271175,0.0772271175,0.0767883509,0.0767883509,56403200,0.0,0.0
377827200000,0.0781046525,0.0785434133,0.0781046525,0.0781046525,53827200,0.0,0.0
377913600000,0.076788347,0.076788347,0.0763495862,0.0763495862,28896000,0.0,0.0
378000000000,0.0767883509,0.0772271175,0.0767883509,0.0767883509,28918400,0.0,0.0
378345600000,0.0741557698,0.0741557698,0.0732782483,0.0732782483,36579200,0.0,0.0
378432000000,0.0745945275,0.0754720547,0.0745945275,0.0745945275,24236800,0.0,0.0
378518400000,0.0776658505,0.078104617,0.0776658505,0.0776658505,32188800,0.0,0.0
378604800000,0.0776658505,0.078104617,0.0776658505,0.0776658505,54656000,0.0,0.0
378950400000,0.0776658914,0.0776658914,0.0772271305,0.0772271305,71254400,0.0,0.0
379036800000,0.0741557698,0.0741557698,0.0732782483,0.0732782483,35840000,0.0,0.0
379123200000,0.0728394797,0.0728394797,0.0724007189,0.0724007189,66080000,0.0,0.0
379209600000,0.0675742928,0.0675742928,0.0666959807,0.0666959807,70044800,0.0,0.0
379296000000,0.069768168,0.070206929,0.069768168,0.069768168,56604800,0.0,0.0
379555200000,0.0658184681,0.0658184681,0.0653797016,0.0653797016,33331200,0.0,0.0
379641600000,0.0636246537,0.0636246537,0.063185893,0.063185893,59920000,0.0,0.0
379728000000,0.0631859024,0.0631859024,0.0627471358,0.0627471358,41753600,0.0,0.0
379814400000,0.0658184886,0.0662572494,0.0658184886,0.0658184886,25715200,0.0,0.0
379900800000,0.0702069029,0.0710844303,0.0702069029,0.0702069029,46704000,0.0,0.0
380160000000,0.0715232342,0.0724007621,0.0715232342,0.0715232342,28000000,0.0,0.0
380246400000,0.0706456958,0.0706456958,0.069768168,0.069768168,55507200,0.0,0.0
380332800000,0.0710844398,0.0715232064,0.0710844398,0.0710844398,25827200,0.0,0.0
380419200000,0.0724007189,0.0728394797,0.0724007189,0.0724007189,33331200,0.0,0.0
380505600000,0.0728394762,0.0732782427,0.0728394762,0.0728394762,24259200,0.0,0.0
380764800000,0.0710844284,0.0710844284,0.0706456676,0.0706456676,44710400,0.0,0.0
380851200000,0.0688905992,0.0688905992,0.068013072,0.068013072,21212800,0.0,0.0
380937600000,0.0684518516,0.0693293791,0.0684518516,0.0684518516,31360000,0.0,0.0
381024000000,0.0706456676,0.0710844284,0.0706456676,0.0706456676,39603200,0.0,0.0
381110400000,0.0715232342,0.0719619953,0.0715232342,0.0715232342,53155200,0.0,0.0
381369600000,0.071523195,0.071523195,0.0706456676,0.0706456676,38528000,0.0,0.0
381456000000,0.0710844398,0.0719619673,0.0710844398,0.0710844398,54275200,0.0,0.0
381542400000,0.0710844398,0.0715232064,0.0710844398,0.0710844398,31472000,0.0,0.0
381628800000,0.0697681552,0.0697681552,0.0693293884,0.0693293884,22041600,0.0,0.0
381715200000,0.0693293884,0.0697681552,0.0693293884,0.0693293884,40297600,0.0,0.0
381974400000,0.0653796975,0.0653796975,0.0649409369,0.0649409369,31696000,0.0,0.0
382060800000,0.0649409369,0.0653796975,0.0649409369,0.0649409369,57904000,0.0,0.0
382147200000,0.0658184886,0.0662572494,0.0658184886,0.0658184886,38796800,0.0,0.0
382233600000,0.0653796975,0.0653796975,0.0649409369,0.0649409369,24528000,0.0,0.0
382320000000,0.0658184886,0.0662572494,0.0658184886,0.0658184886,19644800,0.0,0.0
382665600000,0.0649409387,0.0649409387,0.0645021722,0.0645021722,34316800,0.0,0.0
382752000000,0.0653797016,0.0658184681,0.0653797016,0.0653797016,25580800,0.0,0.0
382838400000,0.0662572458,0.0666960125,0.0662572458,0.0662572458,28380800,0.0,0.0
382924800000,0.0662572494,0.0662572494,0.0658184886,0.0658184886,13596800,0.0,0.0
383184000000,0.0653796975,0.0653796975,0.0649409369,0.0649409369,26633600,0.0,0.0
383270400000,0.0645021831,0.0645021831,0.0640634224,0.0640634224,34540800,0.0,0.0
383356800000,0.0645021722,0.0649409387,0.0645021722,0.0645021722,37945600,0.0,0.0
383443200000,0.0645021831,0.0645021831,0.0640634224,0.0640634224,30800000,0.0,0.0
383529600000,0.0640634224,0.0645021831,0.0640634224,0.0640634224,17427200,0.0,0.0
383788800000,0.0645021722,0.0649409387,0.0645021722,0.0645021722,35302400,0.0,0.0
383875200000,0.0645021722,0.0649409387,0.0645021722,0.0645021722,34809600,0.0,0.0
383961600000,0.0645021722,0.0649409387,0.0645021722,0.0645021722,23654400,0.0,0.0
384048000000,0.0636246537,0.0636246537,0.063185893,0.063185893,38371200,0.0,0.0
384134400000,0.0587982645,0.0587982645,0.0583595037,0.0583595037,45315200,0.0,0.0
384393600000,0.0579207314,0.0579207314,0.0574819706,0.0574819706,35145600,0.0,0.0
384480000000,0.0579207689,0.0583595358,0.0579207689,0.0579207689,52505600,0.0,0.0
384566400000,0.0574819763,0.0574819763,0.0570432097,0.0570432097,86934400,0.0,0.0
